#==============================================================================
# tracerinfo.dat: Created by GEOS-CHEM at 2014/03/10 14:44
#
# ****** CUSTOMIZED FOR NOx-Ox-Hydrocarbon-Aerosol SIMULATION *****
#
# This file contains name weight and index information about GEOS-CHEM
# tracers.  It is read by routine "ctm_tracerinfo.pro" of the GAMAP package.
#
# File Format:
# -----------------------------------------------------------------------------
# NAME     (A8   )  Tracer name (up to 8 chars)
#  --      (1X   )  1-character spacer
# FULLNAME (A30  )  Full tracer name (up to 30 chars)
# MOLWT    (E10.0)  Molecular weight (kg/mole)
# C        (I3   )  For HC's: # moles C/moles tracer; otherwise set=1
# TRACER   (I9   )  Tracer number (up to 9 digits)
# SCALE    (E10.3)  Standard scale factor to convert to unit given below
#  --      (1X   )  1-character spacer
# UNIT     (A40  )  Unit string
#
#==============================================================================
# GEOS-CHEM tracers [ppbv]
#==============================================================================
PBry     PBry P/L family                0.000E+00  1    17006 1.000E+00 molec/cm3/s
LBry     LBry P/L family                0.000E+00  1    17007 1.000E+00 molec/cm3/s
#==============================================================================
# ND66 diagnostic quantities
#==============================================================================
UWND     GMAO UWND field                0.000E+00  1    12001 1.000E+00 m/s
VWND     GMAO VWND field                0.000E+00  1    12002 1.000E+00 m/s
TMPU     GMAO TMPU field                0.000E+00  1    12003 1.000E+00 K
SPHU     GMAO SPHU field                0.000E+00  1    12004 1.000E+00 g/kg
CMFMC    GMAO CMFMC field               0.000E+00  1    12005 1.000E+00 kg/m2/s
DTRAIN   GMAO DTRAIN field              0.000E+00  1    12006 1.000E+00 kg/m2/s
#==============================================================================
# ND67 diagnostic quantities
#==============================================================================
HFLUX    GMAO HFLUX field               0.000E+00  1    11001 1.000E+00 W/m2
RADSWG   GMAO RADSWG field              0.000E+00  1    11002 1.000E+00 W/m2
PREACC   GMAO PREACC field              0.000E+00  1    11003 1.000E+00 W/m2
PRECON   GMAO PRECON field              0.000E+00  1    11004 1.000E+00 W/m2
TS       GMAO TS field                  0.000E+00  1    11005 1.000E+00 K
RADSWT   GMAO RADSWT field              0.000E+00  1    11006 1.000E+00 W/m2
USTAR    GMAO USTAR field               0.000E+00  1    11007 1.000E+00 m/s
Z0       GMAO Z0 field                  0.000E+00  1    11008 1.000E+00 m
PBL      GMAO PBL field                 0.000E+00  1    11009 1.000E+00 hPa
CLDFRC   GMAO CLDFRC field              0.000E+00  1    11010 1.000E+00 unitless
U10M     GMAO U10M field                0.000E+00  1    11011 1.000E+00 m/s
V10M     GMAO V10M field                0.000E+00  1    11012 1.000E+00 m/s
PS-PBL   GMAO PS-PBL field              0.000E+00  1    11013 1.000E+00 hPa
ALBD     GMAO ALBD field                0.000E+00  1    11014 1.000E+00 unitless
PHIS     GMAO PHIS field                0.000E+00  1    11015 1.000E+00 m
CLDTOP   GMAO CLDTOP field              0.000E+00  1    11016 1.000E+00 level
TROPP    GMAO TROPP field               0.000E+00  1    11017 1.000E+00 hPa
SLP      GMAO SLP field                 0.000E+00  1    11018 1.000E+00 hPa
TSKIN    GMAO TSKIN field               0.000E+00  1    11019 1.000E+00 K
PARDF    GMAO PARDF field               0.000E+00  1    11020 1.000E+00 W/m2
PARDR    GMAO PARDR field               0.000E+00  1    11021 1.000E+00 W/m2
GWET     GMAO GWET field                0.000E+00  1    11022 1.000E+00 unitless
EFLUX    GMAO EFLUX field               0.000E+00  1    11023 1.000E+00 W/m2
#==============================================================================
# ND68 diagnostic quantities
#==============================================================================
BXHEIGHT Grid box height                0.000E+00  1    24001 1.000E+00 m
AD       Air mass in grid box           0.000E+00  1    24002 1.000E+00 kg
AVGW     Mixing ratio of H2O vapor      0.000E+00  1    24003 1.000E+00 v/v
N(AIR)   Number density of air          0.000E+00  1    24004 1.000E+00 molec/m3
#==============================================================================
# Checkpointed chemical species [molec cm-3] )
#==============================================================================
A3O2     A3O2                           1.000E+00  1   100001 1.000E+00 molec/cm3
ACET     ACET                           1.000E+00  1   100002 1.000E+00 molec/cm3
ALD2     ALD2                           1.000E+00  1   100003 1.000E+00 molec/cm3
ALK4     ALK4                           1.000E+00  1   100004 1.000E+00 molec/cm3
ATO2     ATO2                           1.000E+00  1   100005 1.000E+00 molec/cm3
B3O2     B3O2                           1.000E+00  1   100006 1.000E+00 molec/cm3
C2H6     C2H6                           1.000E+00  1   100007 1.000E+00 molec/cm3
C3H8     C3H8                           1.000E+00  1   100008 1.000E+00 molec/cm3
CH2O     CH2O                           1.000E+00  1   100009 1.000E+00 molec/cm3
CO       CO                             1.000E+00  1   100010 1.000E+00 molec/cm3
DRYCH2O  DRYCH2O                        1.000E+00  1   100011 1.000E+00 molec/cm3
DRYH2O2  DRYH2O2                        1.000E+00  1   100012 1.000E+00 molec/cm3
DRYHNO3  DRYHNO3                        1.000E+00  1   100013 1.000E+00 molec/cm3
DRYN2O5  DRYN2O5                        1.000E+00  1   100014 1.000E+00 molec/cm3
DRYNO2   DRYNO2                         1.000E+00  1   100015 1.000E+00 molec/cm3
DRYO3    DRYO3                          1.000E+00  1   100016 1.000E+00 molec/cm3
DRYPAN   DRYPAN                         1.000E+00  1   100017 1.000E+00 molec/cm3
DRYPMN   DRYPMN                         1.000E+00  1   100018 1.000E+00 molec/cm3
DRYPMNN  DRYPMNN                        1.000E+00  1   100019 1.000E+00 molec/cm3
DRYPPN   DRYPPN                         1.000E+00  1   100020 1.000E+00 molec/cm3
DRYR4N2  DRYR4N2                        1.000E+00  1   100021 1.000E+00 molec/cm3
DRYMVK   DRYMVK                         1.000E+00  1   100022 1.000E+00 molec/cm3
DRYMACR  DRYMACR                        1.000E+00  1   100023 1.000E+00 molec/cm3
DRYHAC   DRYHAC                         1.000E+00  1   100024 1.000E+00 molec/cm3
DRYALD2  DRYALD2                        1.000E+00  1   100025 1.000E+00 molec/cm3
ETO2     ETO2                           1.000E+00  1   100026 1.000E+00 molec/cm3
ETP      ETP                            1.000E+00  1   100027 1.000E+00 molec/cm3
GLYC     GLYC                           1.000E+00  1   100028 1.000E+00 molec/cm3
GLYX     GLYX                           1.000E+00  1   100029 1.000E+00 molec/cm3
H2O2     H2O2                           1.000E+00  1   100030 1.000E+00 molec/cm3
HAC      HAC                            1.000E+00  1   100031 1.000E+00 molec/cm3
HNO2     HNO2                           1.000E+00  1   100032 1.000E+00 molec/cm3
HNO3     HNO3                           1.000E+00  1   100033 1.000E+00 molec/cm3
HNO4     HNO4                           1.000E+00  1   100034 1.000E+00 molec/cm3
HO2      HO2                            1.000E+00  1   100035 1.000E+00 molec/cm3
IAP      IAP                            1.000E+00  1   100036 1.000E+00 molec/cm3
INO2     INO2                           1.000E+00  1   100037 1.000E+00 molec/cm3
INPN     INPN                           1.000E+00  1   100038 1.000E+00 molec/cm3
ISN1     ISN1                           1.000E+00  1   100039 1.000E+00 molec/cm3
ISNOOA   ISNOOA                         1.000E+00  1   100040 1.000E+00 molec/cm3
ISNOOB   ISNOOB                         1.000E+00  1   100041 1.000E+00 molec/cm3
ISNOHOO  ISNOHOO                        1.000E+00  1   100042 1.000E+00 molec/cm3
ISNP     ISNP                           1.000E+00  1   100043 1.000E+00 molec/cm3
ISOP     ISOP                           1.000E+00  1   100044 1.000E+00 molec/cm3
KO2      KO2                            1.000E+00  1   100045 1.000E+00 molec/cm3
MACR     MACR                           1.000E+00  1   100046 1.000E+00 molec/cm3
MAN2     MAN2                           1.000E+00  1   100047 1.000E+00 molec/cm3
MAO3     MAO3                           1.000E+00  1   100048 1.000E+00 molec/cm3
MAOP     MAOP                           1.000E+00  1   100049 1.000E+00 molec/cm3
MAOPO2   MAOPO2                         1.000E+00  1   100050 1.000E+00 molec/cm3
MAP      MAP                            1.000E+00  1   100051 1.000E+00 molec/cm3
MCO3     MCO3                           1.000E+00  1   100052 1.000E+00 molec/cm3
MEK      MEK                            1.000E+00  1   100053 1.000E+00 molec/cm3
MGLY     MGLY                           1.000E+00  1   100054 1.000E+00 molec/cm3
MO2      MO2                            1.000E+00  1   100055 1.000E+00 molec/cm3
MP       MP                             1.000E+00  1   100056 1.000E+00 molec/cm3
MRO2     MRO2                           1.000E+00  1   100057 1.000E+00 molec/cm3
MRP      MRP                            1.000E+00  1   100058 1.000E+00 molec/cm3
MVK      MVK                            1.000E+00  1   100059 1.000E+00 molec/cm3
N2O5     N2O5                           1.000E+00  1   100060 1.000E+00 molec/cm3
NO       NO                             1.000E+00  1   100061 1.000E+00 molec/cm3
NO2      NO2                            1.000E+00  1   100062 1.000E+00 molec/cm3
NO3      NO3                            1.000E+00  1   100063 1.000E+00 molec/cm3
O3       O3                             1.000E+00  1   100064 1.000E+00 molec/cm3
OH       OH                             1.000E+00  1   100065 1.000E+00 molec/cm3
PAN      PAN                            1.000E+00  1   100066 1.000E+00 molec/cm3
PMN      PMN                            1.000E+00  1   100067 1.000E+00 molec/cm3
PO2      PO2                            1.000E+00  1   100068 1.000E+00 molec/cm3
PP       PP                             1.000E+00  1   100069 1.000E+00 molec/cm3
PPN      PPN                            1.000E+00  1   100070 1.000E+00 molec/cm3
PRN1     PRN1                           1.000E+00  1   100071 1.000E+00 molec/cm3
PRPE     PRPE                           1.000E+00  1   100072 1.000E+00 molec/cm3
PRPN     PRPN                           1.000E+00  1   100073 1.000E+00 molec/cm3
R4N1     R4N1                           1.000E+00  1   100074 1.000E+00 molec/cm3
R4N2     R4N2                           1.000E+00  1   100075 1.000E+00 molec/cm3
R4O2     R4O2                           1.000E+00  1   100076 1.000E+00 molec/cm3
R4P      R4P                            1.000E+00  1   100077 1.000E+00 molec/cm3
RA3P     RA3P                           1.000E+00  1   100078 1.000E+00 molec/cm3
RB3P     RB3P                           1.000E+00  1   100079 1.000E+00 molec/cm3
RCHO     RCHO                           1.000E+00  1   100080 1.000E+00 molec/cm3
RCO3     RCO3                           1.000E+00  1   100081 1.000E+00 molec/cm3
RIO2     RIO2                           1.000E+00  1   100082 1.000E+00 molec/cm3
RIP      RIP                            1.000E+00  1   100083 1.000E+00 molec/cm3
ROH      ROH                            1.000E+00  1   100084 1.000E+00 molec/cm3
RP       RP                             1.000E+00  1   100085 1.000E+00 molec/cm3
VRO2     VRO2                           1.000E+00  1   100086 1.000E+00 molec/cm3
VRP      VRP                            1.000E+00  1   100087 1.000E+00 molec/cm3
DMS      DMS                            1.000E+00  1   100088 1.000E+00 molec/cm3
SO2      SO2                            1.000E+00  1   100089 1.000E+00 molec/cm3
SO4      SO4                            1.000E+00  1   100090 1.000E+00 molec/cm3
MSA      MSA                            1.000E+00  1   100091 1.000E+00 molec/cm3
LISOPOH  LISOPOH                        1.000E+00  1   100092 1.000E+00 molec/cm3
Br2      Br2                            1.000E+00  1   100093 1.000E+00 molec/cm3
Br       Br                             1.000E+00  1   100094 1.000E+00 molec/cm3
BrO      BrO                            1.000E+00  1   100095 1.000E+00 molec/cm3
HOBr     HOBr                           1.000E+00  1   100096 1.000E+00 molec/cm3
HBr      HBr                            1.000E+00  1   100097 1.000E+00 molec/cm3
BrNO2    BrNO2                          1.000E+00  1   100098 1.000E+00 molec/cm3
BrNO3    BrNO3                          1.000E+00  1   100099 1.000E+00 molec/cm3
CHBr3    CHBr3                          1.000E+00  1   100100 1.000E+00 molec/cm3
CH2Br2   CH2Br2                         1.000E+00  1   100101 1.000E+00 molec/cm3
CH3Br    CH3Br                          1.000E+00  1   100102 1.000E+00 molec/cm3
DRYHOBr  DRYHOBr                        1.000E+00  1   100103 1.000E+00 molec/cm3
DRYHBr   DRYHBr                         1.000E+00  1   100104 1.000E+00 molec/cm3
DRYBrNO3 DRYBrNO3                       1.000E+00  1   100105 1.000E+00 molec/cm3
DRYBr2   DRYBr2                         1.000E+00  1   100106 1.000E+00 molec/cm3
MPN      MPN                            1.000E+00  1   100107 1.000E+00 molec/cm3
ISOPND   ISOPND                         1.000E+00  1   100108 1.000E+00 molec/cm3
ISOPNB   ISOPNB                         1.000E+00  1   100109 1.000E+00 molec/cm3
HC5      HC5                            1.000E+00  1   100110 1.000E+00 molec/cm3
DIBOO    DIBOO                          1.000E+00  1   100111 1.000E+00 molec/cm3
HC5OO    HC5OO                          1.000E+00  1   100112 1.000E+00 molec/cm3
DHMOB    DHMOB                          1.000E+00  1   100113 1.000E+00 molec/cm3
MOBA     MOBA                           1.000E+00  1   100114 1.000E+00 molec/cm3
MOBAOO   MOBAOO                         1.000E+00  1   100115 1.000E+00 molec/cm3
ISOPNBO2 ISOPNBO2                       1.000E+00  1   100116 1.000E+00 molec/cm3
ISOPNDO2 ISOPNDO2                       1.000E+00  1   100117 1.000E+00 molec/cm3
PROPNN   PROPNN                         1.000E+00  1   100118 1.000E+00 molec/cm3
ETHLN    ETHLN                          1.000E+00  1   100119 1.000E+00 molec/cm3
MACRN    MACRN                          1.000E+00  1   100120 1.000E+00 molec/cm3
MVKN     MVKN                           1.000E+00  1   100121 1.000E+00 molec/cm3
PYAC     PYAC                           1.000E+00  1   100122 1.000E+00 molec/cm3
IEPOX    IEPOX                          1.000E+00  1   100123 1.000E+00 molec/cm3
IEPOXOO  IEPOXOO                        1.000E+00  1   100124 1.000E+00 molec/cm3
ATOOH    ATOOH                          1.000E+00  1   100125 1.000E+00 molec/cm3
DRYISPND DRYISOPND                      1.000E+00  1   100126 1.000E+00 molec/cm3
DRYISPNB DRYISOPNB                      1.000E+00  1   100127 1.000E+00 molec/cm3
DRYRIP   DRYRIP                         1.000E+00  1   100128 1.000E+00 molec/cm3
DRYIEPOX DRYIEPOX                       1.000E+00  1   100129 1.000E+00 molec/cm3
DRYMACRN DRYMACRN                       1.000E+00  1   100130 1.000E+00 molec/cm3
DRYMVKN  DRYMVKN                        1.000E+00  1   100131 1.000E+00 molec/cm3
DRYPRPNN DRYPROPNN                      1.000E+00  1   100132 1.000E+00 molec/cm3
DRYHCOOH DRYHCOOH                       1.000E+00  1   100133 1.000E+00 molec/cm3
DRYACTA  DRYACTA                        1.000E+00  1   100134 1.000E+00 molec/cm3
DRYETHLN DRYETHLN                       1.000E+00  1   100135 1.000E+00 molec/cm3
PMNN     PMNN                           1.000E+00  1   100136 1.000E+00 molec/cm3
MACRNO2  MACRNO2                        1.000E+00  1   100137 1.000E+00 molec/cm3
PMNO2    PMNO2                          1.000E+00  1   100138 1.000E+00 molec/cm3
PCOFNE   PCOFNE                         1.000E+00  1   100139 1.000E+00 molec/cm3
PCOFSE   PCOFSE                         1.000E+00  1   100140 1.000E+00 molec/cm3
PCOFW    PCOFW                          1.000E+00  1   100141 1.000E+00 molec/cm3
PCOFRW   PCOFRW                         1.000E+00  1   100142 1.000E+00 molec/cm3
PCOBCN   PCOBCN                         1.000E+00  1   100143 1.000E+00 molec/cm3
PCOBSE   PCOBSE                         1.000E+00  1   100144 1.000E+00 molec/cm3
PCOBW    PCOBW                          1.000E+00  1   100145 1.000E+00 molec/cm3
PCOBRW   PCOBRW                         1.000E+00  1   100146 1.000E+00 molec/cm3
PISOP    PISOP                          1.000E+00  1   100147 1.000E+00 molec/cm3
POX      POX                            1.000E+00  1   100148 1.000E+00 molec/cm3
LOX      LOX                            1.000E+00  1   100149 1.000E+00 molec/cm3
PCO      PCO                            1.000E+00  1   100150 1.000E+00 molec/cm3
LCO      LCO                            1.000E+00  1   100151 1.000E+00 molec/cm3
PBrOx    PBrOx                          1.000E+00  1   100152 1.000E+00 molec/cm3
PBry     PBry                           1.000E+00  1   100153 1.000E+00 molec/cm3
LBry     LBry                           1.000E+00  1   100154 1.000E+00 molec/cm3
C2H4     C2H4                           1.000E+00  1   100155 1.000E+00 molec/cm3
BCPO     BCPO                           1.000E+00  1   100156 1.000E+00 molec/cm3
OCPO     OCPO                           1.000E+00  1   100157 1.000E+00 molec/cm3
RCOOH    RCOOH                          1.000E+00  1   100158 1.000E+00 molec/cm3
O2       O2                             1.000E+00  1   100159 1.000E+00 molec/cm3
O        O                              1.000E+00  1   100160 1.000E+00 molec/cm3
NH3      NH3                            1.000E+00  1   100161 1.000E+00 molec/cm3
NH2      NH2                            1.000E+00  1   100162 1.000E+00 molec/cm3
N2       N2                             1.000E+00  1   100163 1.000E+00 molec/cm3
MOH      MOH                            1.000E+00  1   100164 1.000E+00 molec/cm3
MNO3     MNO3                           1.000E+00  1   100165 1.000E+00 molec/cm3
M        M                              1.000E+00  1   100166 1.000E+00 molec/cm3
HCOOH    HCOOH                          1.000E+00  1   100167 1.000E+00 molec/cm3
H2O      H2O                            1.000E+00  1   100168 1.000E+00 molec/cm3
H2       H2                             1.000E+00  1   100169 1.000E+00 molec/cm3
H        H                              1.000E+00  1   100170 1.000E+00 molec/cm3
EOH      EOH                            1.000E+00  1   100171 1.000E+00 molec/cm3
EMISSION EMISSION                       1.000E+00  1   100172 1.000E+00 molec/cm3
CH4      CH4                            1.000E+00  1   100173 1.000E+00 molec/cm3
XYLE     XYLE                           1.000E+00  1   100174 1.000E+00 molec/cm3
TOLU     TOLU                           1.000E+00  1   100175 1.000E+00 molec/cm3
BENZ     BENZ                           1.000E+00  1   100176 1.000E+00 molec/cm3
ACTA     ACTA                           1.000E+00  1   100177 1.000E+00 molec/cm3
